,TimeStamp,"Neighbourhood Demand (kW,avg)","Neighbourhood Generation (kW,avg)",Imbalance pre control assets (kW),Imbalance pre control assets (kWh),Capacity Check Storage,Storage SoC (kWh),Imbalance Remaining (kWh),Dates,Time
8631,2021-03-31 22:45:00,14.021,0.0,14.021,0,0,0,0,2021-03-31,22:45:00
8632,2021-03-31 23:00:00,14.02,0.0,14.02,0,0,0,0,2021-03-31,23:00:00
8633,2021-03-31 23:15:00,12.876,0.0,12.876,0,0,0,0,2021-03-31,23:15:00
8634,2021-03-31 23:30:00,9.593,0.0,9.593,0,0,0,0,2021-03-31,23:30:00
8635,2021-03-31 23:45:00,7.753,0.0,7.753,0,0,0,0,2021-03-31,23:45:00
8636,2021-04-01 00:00:00,6.683,0.0,6.683,0,0,0,0,2021-04-01,00:00:00
8637,2021-04-01 00:15:00,5.954,0.0,5.954,0,0,0,0,2021-04-01,00:15:00
8638,2021-04-01 00:30:00,5.815,0.0,5.815,0,0,0,0,2021-04-01,00:30:00
8639,2021-04-01 00:45:00,5.583,0.0,5.583,0,0,0,0,2021-04-01,00:45:00
8640,2021-04-01 01:00:00,5.263,0.0,5.263,0,0,0,0,2021-04-01,01:00:00
8641,2021-04-01 01:15:00,5.238,0.0,5.238,0,0,0,0,2021-04-01,01:15:00
8642,2021-04-01 01:30:00,5.243,0.0,5.243,0,0,0,0,2021-04-01,01:30:00
8643,2021-04-01 01:45:00,5.256,0.0,5.256,0,0,0,0,2021-04-01,01:45:00
8644,2021-04-01 02:00:00,5.218,0.0,5.218,0,0,0,0,2021-04-01,02:00:00
8645,2021-04-01 02:15:00,5.271,0.0,5.271,0,0,0,0,2021-04-01,02:15:00
8646,2021-04-01 02:30:00,5.231,0.0,5.231,0,0,0,0,2021-04-01,02:30:00
8647,2021-04-01 02:45:00,5.266,0.0,5.266,0,0,0,0,2021-04-01,02:45:00
8648,2021-04-01 03:00:00,5.208,0.0,5.208,0,0,0,0,2021-04-01,03:00:00
8649,2021-04-01 03:15:00,5.275,0.0,5.275,0,0,0,0,2021-04-01,03:15:00
8650,2021-04-01 03:30:00,5.236,0.0,5.236,0,0,0,0,2021-04-01,03:30:00
8651,2021-04-01 03:45:00,5.237,0.0,5.237,0,0,0,0,2021-04-01,03:45:00
8652,2021-04-01 04:00:00,5.242,0.0,5.242,0,0,0,0,2021-04-01,04:00:00
8653,2021-04-01 04:15:00,5.259,0.0,5.259,0,0,0,0,2021-04-01,04:15:00
8654,2021-04-01 04:30:00,5.246,0.0,5.246,0,0,0,0,2021-04-01,04:30:00
8655,2021-04-01 04:45:00,5.231,0.0,5.231,0,0,0,0,2021-04-01,04:45:00
8656,2021-04-01 05:00:00,5.251,0.0,5.251,0,0,0,0,2021-04-01,05:00:00
8657,2021-04-01 05:15:00,5.238,0.0,5.238,0,0,0,0,2021-04-01,05:15:00
8658,2021-04-01 05:30:00,5.249,0.0,5.249,0,0,0,0,2021-04-01,05:30:00
8659,2021-04-01 05:45:00,5.253,0.0,5.253,0,0,0,0,2021-04-01,05:45:00
8660,2021-04-01 06:00:00,5.232,0.0,5.232,0,0,0,0,2021-04-01,06:00:00
8661,2021-04-01 06:15:00,5.239,0.0,5.239,0,0,0,0,2021-04-01,06:15:00
8662,2021-04-01 06:30:00,5.258,0.0,5.258,0,0,0,0,2021-04-01,06:30:00
8663,2021-04-01 06:45:00,5.257,0.0,5.257,0,0,0,0,2021-04-01,06:45:00
8664,2021-04-01 07:00:00,5.223,0.0,5.223,0,0,0,0,2021-04-01,07:00:00
8665,2021-04-01 07:15:00,5.245,0.0,5.245,0,0,0,0,2021-04-01,07:15:00
8666,2021-04-01 07:30:00,5.27,-1.5541,3.7159,0,0,0,0,2021-04-01,07:30:00
8667,2021-04-01 07:45:00,5.233,-3.3412,1.8918,0,0,0,0,2021-04-01,07:45:00
8668,2021-04-01 08:00:00,5.223,-5.2585,-0.0355,0,0,0,0,2021-04-01,08:00:00
8669,2021-04-01 08:15:00,5.262,-7.246,-1.984,0,0,0,0,2021-04-01,08:15:00
8670,2021-04-01 08:30:00,5.271,-9.286,-4.015,0,0,0,0,2021-04-01,08:30:00
8671,2021-04-01 08:45:00,5.63,-12.707,-7.077,0,0,0,0,2021-04-01,08:45:00
8672,2021-04-01 09:00:00,5.796,-16.382,-10.586,0,0,0,0,2021-04-01,09:00:00
8673,2021-04-01 09:15:00,6.28,-20.287,-14.007,0,0,0,0,2021-04-01,09:15:00
8674,2021-04-01 09:30:00,6.302,-24.375,-18.073,0,0,0,0,2021-04-01,09:30:00
8675,2021-04-01 09:45:00,7.547,-29.789,-22.242,0,0,0,0,2021-04-01,09:45:00
8676,2021-04-01 10:00:00,7.213,-35.355,-28.142,0,0,0,0,2021-04-01,10:00:00
8677,2021-04-01 10:15:00,7.773,-40.997,-33.224,0,0,0,0,2021-04-01,10:15:00
8678,2021-04-01 10:30:00,7.957,-46.65,-38.693,0,0,0,0,2021-04-01,10:30:00
8679,2021-04-01 10:45:00,8.197,-51.049,-42.852,0,0,0,0,2021-04-01,10:45:00
8680,2021-04-01 11:00:00,8.802,-55.446,-46.644,0,0,0,0,2021-04-01,11:00:00
8681,2021-04-01 11:15:00,8.409,-59.819,-51.41,0,0,0,0,2021-04-01,11:15:00
8682,2021-04-01 11:30:00,8.549,-64.151,-55.602,0,0,0,0,2021-04-01,11:30:00
8683,2021-04-01 11:45:00,8.568,-66.646,-58.078,0,0,0,0,2021-04-01,11:45:00
8684,2021-04-01 12:00:00,8.51,-69.141,-60.631,0,0,0,0,2021-04-01,12:00:00
8685,2021-04-01 12:15:00,8.541,-71.639,-63.098,0,0,0,0,2021-04-01,12:15:00
8686,2021-04-01 12:30:00,9.164,-74.134,-64.97,0,0,0,0,2021-04-01,12:30:00
8687,2021-04-01 12:45:00,9.549,-72.915,-63.366,0,0,0,0,2021-04-01,12:45:00
8688,2021-04-01 13:00:00,8.862,-71.667,-62.805,0,0,0,0,2021-04-01,13:00:00
8689,2021-04-01 13:15:00,10.754,-70.447,-59.693,0,0,0,0,2021-04-01,13:15:00
8690,2021-04-01 13:30:00,9.329,-69.259,-59.93,0,0,0,0,2021-04-01,13:30:00
8691,2021-04-01 13:45:00,9.692,-71.853,-62.161,0,0,0,0,2021-04-01,13:45:00
8692,2021-04-01 14:00:00,9.813,-74.38,-64.567,0,0,0,0,2021-04-01,14:00:00
8693,2021-04-01 14:15:00,9.972,-76.811,-66.839,0,0,0,0,2021-04-01,14:15:00
8694,2021-04-01 14:30:00,10.114,-79.067,-68.953,0,0,0,0,2021-04-01,14:30:00
8695,2021-04-01 14:45:00,10.955,-77.023,-66.068,0,0,0,0,2021-04-01,14:45:00
8696,2021-04-01 15:00:00,9.087,-74.959,-65.872,0,0,0,0,2021-04-01,15:00:00
8697,2021-04-01 15:15:00,8.285,-72.883,-64.598,0,0,0,0,2021-04-01,15:15:00
8698,2021-04-01 15:30:00,7.679,-70.783,-63.104,0,0,0,0,2021-04-01,15:30:00
8699,2021-04-01 15:45:00,7.542,-67.504,-59.962,0,0,0,0,2021-04-01,15:45:00
8700,2021-04-01 16:00:00,7.909,-64.196,-56.287,0,0,0,0,2021-04-01,16:00:00
8701,2021-04-01 16:15:00,7.862,-60.872,-53.01,0,0,0,0,2021-04-01,16:15:00
8702,2021-04-01 16:30:00,7.681,-57.52,-49.839,0,0,0,0,2021-04-01,16:30:00
8703,2021-04-01 16:45:00,7.09,-53.103,-46.013,0,0,0,0,2021-04-01,16:45:00
8704,2021-04-01 17:00:00,7.738,-48.687,-40.949,0,0,0,0,2021-04-01,17:00:00
8705,2021-04-01 17:15:00,7.642,-44.281,-36.639,0,0,0,0,2021-04-01,17:15:00
8706,2021-04-01 17:30:00,30.207,-39.884,-9.677,0,0,0,0,2021-04-01,17:30:00
8707,2021-04-01 17:45:00,30.692,-34.517,-3.825,0,0,0,0,2021-04-01,17:45:00
8708,2021-04-01 18:00:00,14.474,-29.215,-14.741,0,0,0,0,2021-04-01,18:00:00
8709,2021-04-01 18:15:00,12.952,-24.023,-11.071,0,0,0,0,2021-04-01,18:15:00
8710,2021-04-01 18:30:00,11.865,-18.988,-7.123,0,0,0,0,2021-04-01,18:30:00
8711,2021-04-01 18:45:00,13.232,-14.535,-1.303,0,0,0,0,2021-04-01,18:45:00
8712,2021-04-01 19:00:00,13.813,-10.257,3.556,0,0,0,0,2021-04-01,19:00:00
8713,2021-04-01 19:15:00,14.184,-6.2971,7.8869,0,0,0,0,2021-04-01,19:15:00
8714,2021-04-01 19:30:00,11.615,-2.9565,8.6585,0,0,0,0,2021-04-01,19:30:00
8715,2021-04-01 19:45:00,11.289,0.0,11.289,0,0,0,0,2021-04-01,19:45:00
8716,2021-04-01 20:00:00,9.685,0.0,9.685,0,0,0,0,2021-04-01,20:00:00
8717,2021-04-01 20:15:00,9.949,0.0,9.949,0,0,0,0,2021-04-01,20:15:00
8718,2021-04-01 20:30:00,10.137,0.0,10.137,0,0,0,0,2021-04-01,20:30:00
8719,2021-04-01 20:45:00,11.335,0.0,11.335,0,0,0,0,2021-04-01,20:45:00
8720,2021-04-01 21:00:00,12.501,0.0,12.501,0,0,0,0,2021-04-01,21:00:00
8721,2021-04-01 21:15:00,13.851,0.0,13.851,0,0,0,0,2021-04-01,21:15:00
8722,2021-04-01 21:30:00,14.12,0.0,14.12,0,0,0,0,2021-04-01,21:30:00
8723,2021-04-01 21:45:00,14.742,0.0,14.742,0,0,0,0,2021-04-01,21:45:00
8724,2021-04-01 22:00:00,13.944,0.0,13.944,0,0,0,0,2021-04-01,22:00:00
8725,2021-04-01 22:15:00,15.361,0.0,15.361,0,0,0,0,2021-04-01,22:15:00
8726,2021-04-01 22:30:00,12.676,0.0,12.676,0,0,0,0,2021-04-01,22:30:00
8727,2021-04-01 22:45:00,11.181,0.0,11.181,0,0,0,0,2021-04-01,22:45:00
8728,2021-04-01 23:00:00,11.155,0.0,11.155,0,0,0,0,2021-04-01,23:00:00
8729,2021-04-01 23:15:00,10.856,0.0,10.856,0,0,0,0,2021-04-01,23:15:00
8730,2021-04-01 23:30:00,10.664,0.0,10.664,0,0,0,0,2021-04-01,23:30:00
8731,2021-04-01 23:45:00,9.451,0.0,9.451,0,0,0,0,2021-04-01,23:45:00
8732,2021-04-02 00:00:00,6.888,0.0,6.888,0,0,0,0,2021-04-02,00:00:00
8733,2021-04-02 00:15:00,5.631,0.0,5.631,0,0,0,0,2021-04-02,00:15:00
8734,2021-04-02 00:30:00,5.184,0.0,5.184,0,0,0,0,2021-04-02,00:30:00
8735,2021-04-02 00:45:00,5.261,0.0,5.261,0,0,0,0,2021-04-02,00:45:00
8736,2021-04-02 01:00:00,5.281,0.0,5.281,0,0,0,0,2021-04-02,01:00:00
8737,2021-04-02 01:15:00,5.24,0.0,5.24,0,0,0,0,2021-04-02,01:15:00
8738,2021-04-02 01:30:00,5.2,0.0,5.2,0,0,0,0,2021-04-02,01:30:00
8739,2021-04-02 01:45:00,5.266,0.0,5.266,0,0,0,0,2021-04-02,01:45:00
8740,2021-04-02 02:00:00,5.28,0.0,5.28,0,0,0,0,2021-04-02,02:00:00
8741,2021-04-02 02:15:00,5.216,0.0,5.216,0,0,0,0,2021-04-02,02:15:00
8742,2021-04-02 02:30:00,5.239,0.0,5.239,0,0,0,0,2021-04-02,02:30:00
8743,2021-04-02 02:45:00,5.238,0.0,5.238,0,0,0,0,2021-04-02,02:45:00
8744,2021-04-02 03:00:00,5.281,0.0,5.281,0,0,0,0,2021-04-02,03:00:00
8745,2021-04-02 03:15:00,5.218,0.0,5.218,0,0,0,0,2021-04-02,03:15:00
8746,2021-04-02 03:30:00,5.256,0.0,5.256,0,0,0,0,2021-04-02,03:30:00
8747,2021-04-02 03:45:00,5.216,0.0,5.216,0,0,0,0,2021-04-02,03:45:00
8748,2021-04-02 04:00:00,5.274,0.0,5.274,0,0,0,0,2021-04-02,04:00:00
8749,2021-04-02 04:15:00,5.247,0.0,5.247,0,0,0,0,2021-04-02,04:15:00
8750,2021-04-02 04:30:00,5.226,0.0,5.226,0,0,0,0,2021-04-02,04:30:00
8751,2021-04-02 04:45:00,5.233,0.0,5.233,0,0,0,0,2021-04-02,04:45:00
8752,2021-04-02 05:00:00,5.273,0.0,5.273,0,0,0,0,2021-04-02,05:00:00
8753,2021-04-02 05:15:00,5.263,0.0,5.263,0,0,0,0,2021-04-02,05:15:00
8754,2021-04-02 05:30:00,5.197,0.0,5.197,0,0,0,0,2021-04-02,05:30:00
8755,2021-04-02 05:45:00,5.256,0.0,5.256,0,0,0,0,2021-04-02,05:45:00
8756,2021-04-02 06:00:00,5.273,0.0,5.273,0,0,0,0,2021-04-02,06:00:00
8757,2021-04-02 06:15:00,5.238,0.0,5.238,0,0,0,0,2021-04-02,06:15:00
8758,2021-04-02 06:30:00,5.208,0.0,5.208,0,0,0,0,2021-04-02,06:30:00
8759,2021-04-02 06:45:00,5.272,0.0,5.272,0,0,0,0,2021-04-02,06:45:00
8760,2021-04-02 07:00:00,5.26,0.0,5.26,0,0,0,0,2021-04-02,07:00:00
8761,2021-04-02 07:15:00,5.226,-0.37593,4.85007,0,0,0,0,2021-04-02,07:15:00
8762,2021-04-02 07:30:00,5.236,-2.3447,2.8913,0,0,0,0,2021-04-02,07:30:00
8763,2021-04-02 07:45:00,5.272,-4.2943,0.9777,0,0,0,0,2021-04-02,07:45:00
8764,2021-04-02 08:00:00,5.231,-6.2057,-0.9747,0,0,0,0,2021-04-02,08:00:00
8765,2021-04-02 08:15:00,5.287,-8.113,-2.826,0,0,0,0,2021-04-02,08:15:00
8766,2021-04-02 08:30:00,5.372,-10.056,-4.684,0,0,0,0,2021-04-02,08:30:00
8767,2021-04-02 08:45:00,5.477,-10.213,-4.736,0,0,0,0,2021-04-02,08:45:00
8768,2021-04-02 09:00:00,6.132,-10.447,-4.315,0,0,0,0,2021-04-02,09:00:00
8769,2021-04-02 09:15:00,6.481,-10.722,-4.241,0,0,0,0,2021-04-02,09:15:00
8770,2021-04-02 09:30:00,6.902,-11.047,-4.145,0,0,0,0,2021-04-02,09:30:00
8771,2021-04-02 09:45:00,7.255,-11.447,-4.192,0,0,0,0,2021-04-02,09:45:00
8772,2021-04-02 10:00:00,8.327,-11.873,-3.546,0,0,0,0,2021-04-02,10:00:00
8773,2021-04-02 10:15:00,8.4,-12.31,-3.91,0,0,0,0,2021-04-02,10:15:00
8774,2021-04-02 10:30:00,8.636,-12.753,-4.117,0,0,0,0,2021-04-02,10:30:00
8775,2021-04-02 10:45:00,8.486,-14.432,-5.946,0,0,0,0,2021-04-02,10:45:00
8776,2021-04-02 11:00:00,9.182,-16.172,-6.99,0,0,0,0,2021-04-02,11:00:00
8777,2021-04-02 11:15:00,10.448,-17.981,-7.533,0,0,0,0,2021-04-02,11:15:00
8778,2021-04-02 11:30:00,9.152,-19.862,-10.71,0,0,0,0,2021-04-02,11:30:00
8779,2021-04-02 11:45:00,8.683,-20.302,-11.619,0,0,0,0,2021-04-02,11:45:00
8780,2021-04-02 12:00:00,9.512,-20.755,-11.243,0,0,0,0,2021-04-02,12:00:00
8781,2021-04-02 12:15:00,9.824,-21.235,-11.411,0,0,0,0,2021-04-02,12:15:00
8782,2021-04-02 12:30:00,9.842,-21.739,-11.897,0,0,0,0,2021-04-02,12:30:00
8783,2021-04-02 12:45:00,10.043,-19.318,-9.275,0,0,0,0,2021-04-02,12:45:00
8784,2021-04-02 13:00:00,11.355,-17.19,-5.835,0,0,0,0,2021-04-02,13:00:00
8785,2021-04-02 13:15:00,10.984,-15.247,-4.263,0,0,0,0,2021-04-02,13:15:00
8786,2021-04-02 13:30:00,9.648,-13.411,-3.763,0,0,0,0,2021-04-02,13:30:00
8787,2021-04-02 13:45:00,13.188,-12.945,0.243,0,0,0,0,2021-04-02,13:45:00
8788,2021-04-02 14:00:00,9.394,-12.469,-3.075,0,0,0,0,2021-04-02,14:00:00
8789,2021-04-02 14:15:00,9.595,-12.004,-2.409,0,0,0,0,2021-04-02,14:15:00
8790,2021-04-02 14:30:00,10.248,-11.541,-1.293,0,0,0,0,2021-04-02,14:30:00
8791,2021-04-02 14:45:00,9.814,-12.063,-2.249,0,0,0,0,2021-04-02,14:45:00
8792,2021-04-02 15:00:00,9.363,-12.591,-3.228,0,0,0,0,2021-04-02,15:00:00
8793,2021-04-02 15:15:00,8.006,-13.107,-5.101,0,0,0,0,2021-04-02,15:15:00
8794,2021-04-02 15:30:00,8.203,-13.642,-5.439,0,0,0,0,2021-04-02,15:30:00
8795,2021-04-02 15:45:00,8.506,-13.124,-4.618,0,0,0,0,2021-04-02,15:45:00
8796,2021-04-02 16:00:00,8.95,-12.6,-3.65,0,0,0,0,2021-04-02,16:00:00
8797,2021-04-02 16:15:00,7.527,-12.087,-4.56,0,0,0,0,2021-04-02,16:15:00
8798,2021-04-02 16:30:00,7.445,-11.573,-4.128,0,0,0,0,2021-04-02,16:30:00
8799,2021-04-02 16:45:00,7.649,-11.264,-3.615,0,0,0,0,2021-04-02,16:45:00
8800,2021-04-02 17:00:00,7.323,-10.961,-3.638,0,0,0,0,2021-04-02,17:00:00
8801,2021-04-02 17:15:00,7.395,-10.671,-3.276,0,0,0,0,2021-04-02,17:15:00
8802,2021-04-02 17:30:00,7.621,-10.379,-2.758,0,0,0,0,2021-04-02,17:30:00
8803,2021-04-02 17:45:00,7.906,-8.523,-0.617,0,0,0,0,2021-04-02,17:45:00
8804,2021-04-02 18:00:00,10.742,-6.717,4.025,0,0,0,0,2021-04-02,18:00:00
8805,2021-04-02 18:15:00,12.952,-4.9463,8.0057,0,0,0,0,2021-04-02,18:15:00
8806,2021-04-02 18:30:00,13.084,-3.1826,9.9014,0,0,0,0,2021-04-02,18:30:00
8807,2021-04-02 18:45:00,10.165,-2.6786,7.4864,0,0,0,0,2021-04-02,18:45:00
8808,2021-04-02 19:00:00,9.656,-2.1794,7.4766,0,0,0,0,2021-04-02,19:00:00
8809,2021-04-02 19:15:00,9.474,-1.6796,7.7944,0,0,0,0,2021-04-02,19:15:00
8810,2021-04-02 19:30:00,11.871,-1.1778,10.6932,0,0,0,0,2021-04-02,19:30:00
8811,2021-04-02 19:45:00,15.865,-0.8657,14.9993,0,0,0,0,2021-04-02,19:45:00
8812,2021-04-02 20:00:00,15.69,-0.55076,15.13924,0,0,0,0,2021-04-02,20:00:00
8813,2021-04-02 20:15:00,14.277,0.0,14.277,0,0,0,0,2021-04-02,20:15:00
8814,2021-04-02 20:30:00,11.893,0.0,11.893,0,0,0,0,2021-04-02,20:30:00
8815,2021-04-02 20:45:00,10.968,0.0,10.968,0,0,0,0,2021-04-02,20:45:00
8816,2021-04-02 21:00:00,12.36,0.0,12.36,0,0,0,0,2021-04-02,21:00:00
8817,2021-04-02 21:15:00,12.541,0.0,12.541,0,0,0,0,2021-04-02,21:15:00
8818,2021-04-02 21:30:00,13.104,0.0,13.104,0,0,0,0,2021-04-02,21:30:00
8819,2021-04-02 21:45:00,13.78,0.0,13.78,0,0,0,0,2021-04-02,21:45:00
8820,2021-04-02 22:00:00,11.781,0.0,11.781,0,0,0,0,2021-04-02,22:00:00
8821,2021-04-02 22:15:00,11.363,0.0,11.363,0,0,0,0,2021-04-02,22:15:00
8822,2021-04-02 22:30:00,11.185,0.0,11.185,0,0,0,0,2021-04-02,22:30:00
8823,2021-04-02 22:45:00,11.156,0.0,11.156,0,0,0,0,2021-04-02,22:45:00
8824,2021-04-02 23:00:00,11.194,0.0,11.194,0,0,0,0,2021-04-02,23:00:00
8825,2021-04-02 23:15:00,10.853,0.0,10.853,0,0,0,0,2021-04-02,23:15:00
8826,2021-04-02 23:30:00,10.527,0.0,10.527,0,0,0,0,2021-04-02,23:30:00
8827,2021-04-02 23:45:00,8.933,0.0,8.933,0,0,0,0,2021-04-02,23:45:00
8828,2021-04-03 00:00:00,6.86,0.0,6.86,0,0,0,0,2021-04-03,00:00:00
8829,2021-04-03 00:15:00,5.433,0.0,5.433,0,0,0,0,2021-04-03,00:15:00
8830,2021-04-03 00:30:00,5.262,0.0,5.262,0,0,0,0,2021-04-03,00:30:00
8831,2021-04-03 00:45:00,5.255,0.0,5.255,0,0,0,0,2021-04-03,00:45:00
8832,2021-04-03 01:00:00,5.238,0.0,5.238,0,0,0,0,2021-04-03,01:00:00
8833,2021-04-03 01:15:00,5.221,0.0,5.221,0,0,0,0,2021-04-03,01:15:00
8834,2021-04-03 01:30:00,5.27,0.0,5.27,0,0,0,0,2021-04-03,01:30:00
8835,2021-04-03 01:45:00,5.249,0.0,5.249,0,0,0,0,2021-04-03,01:45:00
8836,2021-04-03 02:00:00,5.238,0.0,5.238,0,0,0,0,2021-04-03,02:00:00
8837,2021-04-03 02:15:00,5.214,0.0,5.214,0,0,0,0,2021-04-03,02:15:00
8838,2021-04-03 02:30:00,5.269,0.0,5.269,0,0,0,0,2021-04-03,02:30:00
8839,2021-04-03 02:45:00,5.277,0.0,5.277,0,0,0,0,2021-04-03,02:45:00
8840,2021-04-03 03:00:00,5.208,0.0,5.208,0,0,0,0,2021-04-03,03:00:00
8841,2021-04-03 03:15:00,5.228,0.0,5.228,0,0,0,0,2021-04-03,03:15:00
8842,2021-04-03 03:30:00,5.265,0.0,5.265,0,0,0,0,2021-04-03,03:30:00
8843,2021-04-03 03:45:00,5.286,0.0,5.286,0,0,0,0,2021-04-03,03:45:00
8844,2021-04-03 04:00:00,5.186,0.0,5.186,0,0,0,0,2021-04-03,04:00:00
8845,2021-04-03 04:15:00,5.251,0.0,5.251,0,0,0,0,2021-04-03,04:15:00
8846,2021-04-03 04:30:00,5.278,0.0,5.278,0,0,0,0,2021-04-03,04:30:00
8847,2021-04-03 04:45:00,5.242,0.0,5.242,0,0,0,0,2021-04-03,04:45:00
8848,2021-04-03 05:00:00,5.207,0.0,5.207,0,0,0,0,2021-04-03,05:00:00
8849,2021-04-03 05:15:00,5.252,0.0,5.252,0,0,0,0,2021-04-03,05:15:00
8850,2021-04-03 05:30:00,5.286,0.0,5.286,0,0,0,0,2021-04-03,05:30:00
8851,2021-04-03 05:45:00,5.217,0.0,5.217,0,0,0,0,2021-04-03,05:45:00
8852,2021-04-03 06:00:00,5.238,0.0,5.238,0,0,0,0,2021-04-03,06:00:00
8853,2021-04-03 06:15:00,5.247,0.0,5.247,0,0,0,0,2021-04-03,06:15:00
8854,2021-04-03 06:30:00,5.503,0.0,5.503,0,0,0,0,2021-04-03,06:30:00
8855,2021-04-03 06:45:00,5.339,0.0,5.339,0,0,0,0,2021-04-03,06:45:00
8856,2021-04-03 07:00:00,5.397,0.0,5.397,0,0,0,0,2021-04-03,07:00:00
8857,2021-04-03 07:15:00,6.215,-0.8772,5.3378,0,0,0,0,2021-04-03,07:15:00
8858,2021-04-03 07:30:00,7.493,-1.7568,5.7362,0,0,0,0,2021-04-03,07:30:00
8859,2021-04-03 07:45:00,8.066,-3.5089,4.5571,0,0,0,0,2021-04-03,07:45:00
8860,2021-04-03 08:00:00,8.472,-5.3733,3.0987,0,0,0,0,2021-04-03,08:00:00
8861,2021-04-03 08:15:00,8.687,-7.319,1.368,0,0,0,0,2021-04-03,08:15:00
8862,2021-04-03 08:30:00,7.38,-9.342,-1.962,0,0,0,0,2021-04-03,08:30:00
8863,2021-04-03 08:45:00,6.73,-10.255,-3.525,0,0,0,0,2021-04-03,08:45:00
8864,2021-04-03 09:00:00,6.685,-11.185,-4.5,0,0,0,0,2021-04-03,09:00:00
8865,2021-04-03 09:15:00,6.842,-12.128,-5.286,0,0,0,0,2021-04-03,09:15:00
8866,2021-04-03 09:30:00,6.843,-13.086,-6.243,0,0,0,0,2021-04-03,09:30:00
8867,2021-04-03 09:45:00,6.896,-17.54,-10.644,0,0,0,0,2021-04-03,09:45:00
8868,2021-04-03 10:00:00,6.976,-22.562,-15.586,0,0,0,0,2021-04-03,10:00:00
8869,2021-04-03 10:15:00,7.016,-28.058,-21.042,0,0,0,0,2021-04-03,10:15:00
8870,2021-04-03 10:30:00,7.031,-33.877,-26.846,0,0,0,0,2021-04-03,10:30:00
8871,2021-04-03 10:45:00,6.984,-38.819,-31.835,0,0,0,0,2021-04-03,10:45:00
8872,2021-04-03 11:00:00,6.99,-43.836,-36.846,0,0,0,0,2021-04-03,11:00:00
8873,2021-04-03 11:15:00,8.048,-48.878,-40.83,0,0,0,0,2021-04-03,11:15:00
8874,2021-04-03 11:30:00,7.888,-53.912,-46.024,0,0,0,0,2021-04-03,11:30:00
8875,2021-04-03 11:45:00,7.092,-56.325,-49.233,0,0,0,0,2021-04-03,11:45:00
8876,2021-04-03 12:00:00,8.587,-58.771,-50.184,0,0,0,0,2021-04-03,12:00:00
8877,2021-04-03 12:15:00,7.541,-61.239,-53.698,0,0,0,0,2021-04-03,12:15:00
8878,2021-04-03 12:30:00,7.081,-63.749,-56.668,0,0,0,0,2021-04-03,12:30:00
8879,2021-04-03 12:45:00,7.111,-66.18,-59.069,0,0,0,0,2021-04-03,12:45:00
8880,2021-04-03 13:00:00,8.203,-68.635,-60.432,0,0,0,0,2021-04-03,13:00:00
8881,2021-04-03 13:15:00,7.49,-71.106,-63.616,0,0,0,0,2021-04-03,13:15:00
8882,2021-04-03 13:30:00,7.246,-73.567,-66.321,0,0,0,0,2021-04-03,13:30:00
8883,2021-04-03 13:45:00,7.916,-74.896,-66.98,0,0,0,0,2021-04-03,13:45:00
8884,2021-04-03 14:00:00,8.212,-76.217,-68.005,0,0,0,0,2021-04-03,14:00:00
8885,2021-04-03 14:15:00,7.119,-77.496,-70.377,0,0,0,0,2021-04-03,14:15:00
