Time,General Demand (W),EV Demand (W),Heating Demand (W),PV (W)
4/4/2021 16:30,8172,0,3202,-96.07407407
4/4/2021 16:45,9102,0,4652,-91.47407407
4/4/2021 17:00,11441,0,3322,-86.86666667
4/4/2021 17:15,11258,0,3924,-82.26666667
4/4/2021 17:30,9967,0,3368,-77.66666667
4/4/2021 17:45,9735,0,3730,-68.5037037
4/4/2021 18:00,10275,0,3384,-59.36296296
4/4/2021 18:15,11157,0,2736,-50.24444444
4/4/2021 18:30,10706,0,3623,-41.16296296
4/4/2021 18:45,11525,0,3454,-34.02962963
4/4/2021 19:00,11625,0,4348,-26.91851852
4/4/2021 19:15,9974,0,4110,-19.82222222
4/4/2021 19:30,12692,0,4345,-12.74814815
4/4/2021 19:45,15112,0,3949,-9.466666667
4/4/2021 20:00,14001,0,8281,-6.303703704
4/4/2021 20:15,17332,0,6775,0
4/4/2021 20:30,16327,0,5688,0
4/4/2021 20:45,15462,0,6742,0
4/4/2021 21:00,23551,0,5996,0
4/4/2021 21:15,21789,0,5287,0
4/4/2021 21:30,21103,0,6185,0
4/4/2021 21:45,20473,0,5860,0
4/4/2021 22:00,13955,0,4273,0
4/4/2021 22:15,14087,0,7651,0
4/4/2021 22:30,14505,0,11226,0
4/4/2021 22:45,13567,0,6880,0
4/4/2021 23:00,13015,0,7480,0
4/4/2021 23:15,13680,0,7958,0
4/4/2021 23:30,10766,0,4328,0
4/4/2021 23:45,9199,0,3945,0
4/5/2021 0:00,12745,0,3009,0
4/5/2021 0:15,7580,0,3009,0
4/5/2021 0:30,6755,0,3009,0
4/5/2021 0:45,8964,0,3009,0
4/5/2021 1:00,5701,0,3662,0
4/5/2021 1:15,5340,0,3662,0
4/5/2021 1:30,5368,0,3662,0
4/5/2021 1:45,5416,0,3662,0
4/5/2021 2:00,5317,0,3662,0
4/5/2021 2:15,5353,0,3662,0
4/5/2021 2:30,5390,0,3662,0
4/5/2021 2:45,5385,0,3662,0
4/5/2021 3:00,5323,0,3662,0
4/5/2021 3:15,5366,0,3662,0
4/5/2021 3:30,5407,0,3662,0
4/5/2021 3:45,5342,0,3662,0
4/5/2021 4:00,5341,0,3662,0
4/5/2021 4:15,5383,0,3662,0
4/5/2021 4:30,5400,0,3662,0
4/5/2021 4:45,5323,0,3662,0
4/5/2021 5:00,5346,0,3662,0
4/5/2021 5:15,5406,0,3662,0
4/5/2021 5:30,5377,0,3662,0
4/5/2021 5:45,5318,0,3662,0
4/5/2021 6:00,5360,0,3662,0
4/5/2021 6:15,5406,0,3662,0
4/5/2021 6:30,5375,0,3662,0
4/5/2021 6:45,5302,0,3662,0
4/5/2021 7:00,5482,0,3778,0
4/5/2021 7:15,5876,0,3778,-7.548148148
4/5/2021 7:30,6780,0,7605,-10.22962963
4/5/2021 7:45,9028,0,9878,-21.17037037
4/5/2021 8:00,9238,0,11506,-32.17037037
4/5/2021 8:15,8864,0,15339,-43.20740741
4/5/2021 8:30,7621,0,14534,-54.28148148
4/5/2021 8:45,7137,0,10764,-66.7037037
4/5/2021 9:00,7055,0,7383,-79.17037037
4/5/2021 9:15,6751,0,3676,-91.68148148
4/5/2021 9:30,6311,0,4874,-104.237037
4/5/2021 9:45,6141,0,3869,-110.1925926
4/5/2021 10:00,5999,0,3947,-116.1481481
4/5/2021 10:15,6000,0,3174,-122.0962963
4/5/2021 10:30,5937,0,4076,-128.0518519
4/5/2021 10:45,5901,0,3669,-141.3333333
4/5/2021 11:00,5852,0,3358,-154.6296296
4/5/2021 11:15,5833,0,3545,-168.0074074
4/5/2021 11:30,5793,0,3869,-181.4666667
4/5/2021 11:45,6104,0,4946,-194.3703704
4/5/2021 12:00,6902,0,3717,-207.4296296
4/5/2021 12:15,8022,0,3405,-220.7037037
4/5/2021 12:30,6959,0,4027,-234.2444444
4/5/2021 12:45,5582,0,3842,-229.3555556
4/5/2021 13:00,5662,0,3542,-224.7185185
4/5/2021 13:15,5795,0,3542,-220.2666667
4/5/2021 13:30,6564,0,3348,-215.962963
4/5/2021 13:45,7036,0,3028,-234.5481481
4/5/2021 14:00,5720,0,2964,-254.1703704
4/5/2021 14:15,6037,0,2929,-275.162963
4/5/2021 14:30,5837,0,4460,-297.9333333
4/5/2021 14:45,5493,0,2947,-324.7555556
4/5/2021 15:00,6769,0,4348,-354.4
4/5/2021 15:15,7165,0,2798,-387.0814815
4/5/2021 15:30,7672,0,3080,-422.6
4/5/2021 15:45,7044,0,3344,-429.9333333
4/5/2021 16:00,8268,0,3346,-437.5703704
4/5/2021 16:15,7750,0,3755,-445.1481481
4/5/2021 16:30,7272,0,3853,-452.162963
4/5/2021 16:45,10040,0,3692,-428.2222222
4/5/2021 17:00,10749,0,3371,-404.3259259
4/5/2021 17:15,11792,0,3275,-380.3703704
4/5/2021 17:30,11935,0,3939,-356.2296296
4/5/2021 17:45,11245,0,4016,-303.6074074
4/5/2021 18:00,13491,0,2926,-253.1185185
4/5/2021 18:15,15305,0,3760,-205.2666667
4/5/2021 18:30,15566,0,3213,-160.5481481
4/5/2021 18:45,13577,0,3211,-125.6814815
4/5/2021 19:00,12586,0,3148,-93.17777778
4/5/2021 19:15,11766,0,3221,-63.18518519
4/5/2021 19:30,14436,0,3213,-35.17777778
4/5/2021 19:45,18205,0,3756,-24.64444444
4/5/2021 20:00,14966,0,3058,-13.19259259
4/5/2021 20:15,14350,0,6988,0
4/5/2021 20:30,13410,0,6863,0
4/5/2021 20:45,15742,0,5385,0
4/5/2021 21:00,17415,0,5389,0
4/5/2021 21:15,17863,0,7740,0
4/5/2021 21:30,19407,0,8551,0
4/5/2021 21:45,17898,0,7969,0
4/5/2021 22:00,17553,0,7370,0
4/5/2021 22:15,14933,0,7732,0
4/5/2021 22:30,13440,0,6188,0
4/5/2021 22:45,14809,0,8535,0
4/5/2021 23:00,14303,0,3840,0
4/5/2021 23:15,14235,0,3253,0
4/5/2021 23:30,12065,0,3253,0
4/5/2021 23:45,15690,0,5174,0
4/6/2021 0:00,11152,0,3194,0
4/6/2021 0:15,9905,0,3194,0
4/6/2021 0:30,11354,0,3194,0
4/6/2021 0:45,6509,0,3194,0
4/6/2021 1:00,7116,0,3950,0
4/6/2021 1:15,5560,0,3950,0
4/6/2021 1:30,5349,0,3950,0
4/6/2021 1:45,5343,0,3950,0
4/6/2021 2:00,5405,0,3950,0
4/6/2021 2:15,5344,0,3950,0
4/6/2021 2:30,5364,0,3950,0
4/6/2021 2:45,5357,0,3950,0
4/6/2021 3:00,5395,0,3950,0
4/6/2021 3:15,5335,0,3950,0
4/6/2021 3:30,5363,0,3950,0
4/6/2021 3:45,5392,0,3950,0
4/6/2021 4:00,5355,0,3950,0
4/6/2021 4:15,5340,0,3950,0
4/6/2021 4:30,5387,0,3950,0
4/6/2021 4:45,5380,0,3950,0
4/6/2021 5:00,5342,0,3950,0
4/6/2021 5:15,5347,0,3950,0
4/6/2021 5:30,5391,0,3950,0
4/6/2021 5:45,5376,0,3950,0
4/6/2021 6:00,5342,0,3950,0
4/6/2021 6:15,5360,0,3950,0
4/6/2021 6:30,5369,0,3950,0
4/6/2021 6:45,5384,0,3950,0
4/6/2021 7:00,5406,0,3950,0
4/6/2021 7:15,6098,0,3950,-8.77037037
4/6/2021 7:30,7109,0,7565,-42.93333333
4/6/2021 7:45,7651,0,11934,-69.17037037
4/6/2021 8:00,7741,0,11043,-95.77777778
4/6/2021 8:15,10272,0,11457,-122.8148148
4/6/2021 8:30,8111,0,12805,-150.4
4/6/2021 8:45,7175,0,8016,-190.2962963
4/6/2021 9:00,9987,0,7723,-232.2222222
4/6/2021 9:15,6688,0,4320,-275.9407407
4/6/2021 9:30,6085,0,3938,-321.237037
4/6/2021 9:45,7197,0,3938,-356.3407407
4/6/2021 10:00,5218,0,3938,-392.1333333
4/6/2021 10:15,4829,0,3938,-428.5333333
4/6/2021 10:30,4717,0,4090,-465.437037
4/6/2021 10:45,4632,0,3938,-433.6444444
4/6/2021 11:00,4669,0,3938,-402.1333333
4/6/2021 11:15,4803,0,4429,-372.3777778
4/6/2021 11:30,4920,0,3719,-345.1777778
4/6/2021 11:45,5019,0,3924,-298.7259259
4/6/2021 12:00,5205,0,3719,-259.0740741
4/6/2021 12:15,5453,0,3607,-224.8148148
4/6/2021 12:30,5497,0,3658,-194.2444444
4/6/2021 12:45,7267,0,3658,-192.7407407
4/6/2021 13:00,7886,0,3838,-191.3259259
4/6/2021 13:15,8134,0,4102,-189.9333333
4/6/2021 13:30,8219,0,3658,-188.562963
4/6/2021 13:45,7912,0,4789,-203.3777778
4/6/2021 14:00,7686,0,3739,-218.6074074
4/6/2021 14:15,8853,0,3739,-234.5111111
4/6/2021 14:30,8832,0,3975,-251.362963
4/6/2021 14:45,7740,0,3975,-257.4296296
4/6/2021 15:00,8963,0,4319,-263.9333333
4/6/2021 15:15,8199,0,3975,-270.9925926
4/6/2021 15:30,7253,0,5828,-278.7037037
4/6/2021 15:45,8924,0,4296,-271.1259259
4/6/2021 16:00,7782,0,5251,-263.7037037
4/6/2021 16:15,7926,0,5685,-256.4074074
4/6/2021 16:30,8355,0,3719,-249.237037
4/6/2021 16:45,10752,0,4879,-205.9851852
4/6/2021 17:00,10344,0,3885,-166.1185185
4/6/2021 17:15,8762,0,4641,-128.9703704
4/6/2021 17:30,8655,0,3876,-93.31851852
4/6/2021 17:45,8596,0,3889,-77.58518519
4/6/2021 18:00,8627,0,5885,-61.92592593
4/6/2021 18:15,10108,0,6059,-46.34074074
4/6/2021 18:30,9586,0,4675,-30.82962963
4/6/2021 18:45,13374,0,4668,-25.66666667
4/6/2021 19:00,14836,0,3596,-20.5037037
4/6/2021 19:15,13471,0,4333,-15.35555556
4/6/2021 19:30,13672,0,3596,-10.21481481
4/6/2021 19:45,12147,0,4994,-7.614814815
4/6/2021 20:00,14444,0,3739,-5.074074074
4/6/2021 20:15,18779,0,5508,0
4/6/2021 20:30,14758,0,3596,0
4/6/2021 20:45,13221,0,5389,0
4/6/2021 21:00,13807,0,6446,0
4/6/2021 21:15,16173,0,5988,0
4/6/2021 21:30,17700,0,9812,0
4/6/2021 21:45,16871,0,8486,0
4/6/2021 22:00,15587,0,6962,0
4/6/2021 22:15,16861,0,9545,0
4/6/2021 22:30,14399,0,11290,0
4/6/2021 22:45,11990,0,8574,0
4/6/2021 23:00,11084,0,8744,0
4/6/2021 23:15,10432,0,9553,0
4/6/2021 23:30,9733,0,3902,0
4/6/2021 23:45,13552,0,3708,0
4/7/2021 0:00,9509,0,3225,0
4/7/2021 0:15,7539,0,3225,0
4/7/2021 0:30,9303,0,3225,0
4/7/2021 0:45,7879,0,3225,0
4/7/2021 1:00,6129,0,3814,0
4/7/2021 1:15,6002,0,3814,0
4/7/2021 1:30,7133,0,3814,0
4/7/2021 1:45,5537,0,3814,0
4/7/2021 2:00,5330,0,3814,0
4/7/2021 2:15,5401,0,3814,0
4/7/2021 2:30,5347,0,3814,0
4/7/2021 2:45,5365,0,3814,0
4/7/2021 3:00,5350,0,3814,0
4/7/2021 3:15,5409,0,3814,0
4/7/2021 3:30,5338,0,3814,0
4/7/2021 3:45,5343,0,3814,0
4/7/2021 4:00,5381,0,3814,0
4/7/2021 4:15,5392,0,3814,0
4/7/2021 4:30,5336,0,3814,0
4/7/2021 4:45,5344,0,3814,0
4/7/2021 5:00,5413,0,3814,0
4/7/2021 5:15,5355,0,3814,0
4/7/2021 5:30,5335,0,3814,0
4/7/2021 5:45,5368,0,3814,0
4/7/2021 6:00,5410,0,3814,0
4/7/2021 6:15,5332,0,3814,0
4/7/2021 6:30,5348,0,3814,0
4/7/2021 6:45,5382,0,3814,0
4/7/2021 7:00,5558,0,3814,0
4/7/2021 7:15,5845,0,3814,-18.01481481
4/7/2021 7:30,6613,0,4931,-25.47407407
4/7/2021 7:45,8343,0,7434,-34.63703704
4/7/2021 8:00,8050,0,5196,-43.76296296
4/7/2021 8:15,8004,0,9642,-52.9037037
4/7/2021 8:30,7536,0,15524,-62.05185185
4/7/2021 8:45,7717,0,13536,-94.55555556
4/7/2021 9:00,8437,0,9696,-129.0148148
4/7/2021 9:15,9483,0,8094,-166.0740741
4/7/2021 9:30,8574,0,5049,-205.962963
4/7/2021 9:45,6471,0,6213,-270.2444444
4/7/2021 10:00,5975,0,7460,-340.437037
4/7/2021 10:15,5611,0,3860,-414.4888889
4/7/2021 10:30,4999,0,4087,-490.3259259
4/7/2021 10:45,4784,0,3968,-548.837037
4/7/2021 11:00,4537,0,4103,-607.2296296
4/7/2021 11:15,5319,0,3591,-665.1407407
4/7/2021 11:30,5097,0,2913,-722.3481481
4/7/2021 11:45,4447,0,2913,-713.6888889
4/7/2021 12:00,4516,0,2913,-704.2666667
4/7/2021 12:15,4566,0,3071,-694.5259259
4/7/2021 12:30,6811,0,3111,-684.8962963
4/7/2021 12:45,8223,0,3585,-656.4
4/7/2021 13:00,5976,0,2985,-628.3925926
4/7/2021 13:15,5056,0,3432,-601.3185185
4/7/2021 13:30,7005,0,3402,-575.4222222
4/7/2021 13:45,7701,0,3530,-583.437037
4/7/2021 14:00,6136,0,4183,-592.4444444
4/7/2021 14:15,7475,0,2985,-602.3777778
4/7/2021 14:30,7181,0,4440,-613.0814815
4/7/2021 14:45,7907,0,3053,-559.8666667
4/7/2021 15:00,7614,0,3256,-507.8814815
4/7/2021 15:15,7158,0,3256,-457.4888889
4/7/2021 15:30,8298,0,3495,-408.9851852
4/7/2021 15:45,7894,0,3194,-414.8148148
4/7/2021 16:00,7575,0,3256,-420.9777778
4/7/2021 16:15,7796,0,3256,-427.1925926
4/7/2021 16:30,7777,0,2898,-433.0148148
4/7/2021 16:45,7817,0,2832,-381.2962963
4/7/2021 17:00,7802,0,3627,-331.3111111
4/7/2021 17:15,8195,0,2899,-283.4962963
4/7/2021 17:30,10535,0,3833,-238.2296296
4/7/2021 17:45,10799,0,3966,-189.1185185
4/7/2021 18:00,13022,0,3966,-144.2444444
4/7/2021 18:15,16168,0,3043,-103.1111111
4/7/2021 18:30,19280,0,2899,-64.37777778
4/7/2021 18:45,15450,0,2969,-53.94814815
4/7/2021 19:00,16629,0,3876,-43.55555556
4/7/2021 19:15,14595,0,3250,-33.19259259
4/7/2021 19:30,15332,0,2722,-22.87407407
4/7/2021 19:45,15720,0,3424,-16.94814815
4/7/2021 20:00,12246,0,4790,-10.68148148
4/7/2021 20:15,12616,0,8994,0
4/7/2021 20:30,16778,0,8547,0
4/7/2021 20:45,16575,0,7433,0
4/7/2021 21:00,15225,0,6303,0
4/7/2021 21:15,21795,0,6311,0
4/7/2021 21:30,20833,0,6823,0
4/7/2021 21:45,19749,0,8099,0
4/7/2021 22:00,15098,0,8028,0
4/7/2021 22:15,16865,0,6038,0
4/7/2021 22:30,17183,0,6840,0
4/7/2021 22:45,14934,0,7251,0
4/7/2021 23:00,14290,0,4836,0
4/7/2021 23:15,11889,0,6060,0
4/7/2021 23:30,10997,0,3932,0
4/7/2021 23:45,11296,0,5011,0
4/8/2021 0:00,7833,0,3259,0
4/8/2021 0:15,6139,0,3229,0
4/8/2021 0:30,7174,0,3229,0
4/8/2021 0:45,5586,0,3229,0
4/8/2021 1:00,5344,0,3590,0
4/8/2021 1:15,5368,0,3590,0
4/8/2021 1:30,5375,0,3590,0
4/8/2021 1:45,5369,0,3590,0
4/8/2021 2:00,5339,0,3590,0
4/8/2021 2:15,5372,0,3590,0
4/8/2021 2:30,5402,0,3590,0
4/8/2021 2:45,5322,0,3590,0
4/8/2021 3:00,5368,0,3590,0
4/8/2021 3:15,5371,0,3590,0
4/8/2021 3:30,5401,0,3590,0
4/8/2021 3:45,5312,0,3590,0
4/8/2021 4:00,5379,0,3590,0
4/8/2021 4:15,5374,0,3590,0
4/8/2021 4:30,5376,0,3590,0
4/8/2021 4:45,5340,0,3590,0
4/8/2021 5:00,5369,0,3590,0
4/8/2021 5:15,5374,0,3590,0
4/8/2021 5:30,5364,0,3590,0
4/8/2021 5:45,5363,0,3590,0
4/8/2021 6:00,5355,0,3590,0
4/8/2021 6:15,5373,0,3590,0
4/8/2021 6:30,5359,0,3590,0
4/8/2021 6:45,5380,0,3590,0
4/8/2021 7:00,5316,0,3590,-6.814814815
4/8/2021 7:15,5320,0,3590,-18.48888889
4/8/2021 7:30,5290,0,3590,-25.4962963
4/8/2021 7:45,5211,0,3590,-47.47407407
4/8/2021 8:00,5134,0,3590,-70.16296296
4/8/2021 8:15,5412,0,3590,-93.68888889
4/8/2021 8:30,5363,0,6146,-118.0296296
4/8/2021 8:45,5153,0,5986,-158.4814815
4/8/2021 9:00,5875,0,7946,-202.1777778
4/8/2021 9:15,7140,0,8736,-248.8
4/8/2021 9:30,7899,0,7839,-297.9333333
4/8/2021 9:45,11123,0,9678,-320.0148148
4/8/2021 10:00,9385,0,14048,-342.3259259
4/8/2021 10:15,10781,0,15230,-364.8888889
4/8/2021 10:30,11530,0,10240,-387.7111111
4/8/2021 10:45,8707,0,10468,-406.1111111
4/8/2021 11:00,11344,0,9867,-424.7259259
4/8/2021 11:15,8256,0,7093,-443.6148148
4/8/2021 11:30,7853,0,5120,-462.8296296
4/8/2021 11:45,9062,0,7216,-442.2444444
4/8/2021 12:00,7628,0,5074,-423.0074074
4/8/2021 12:15,10123,0,5957,-405.2592593
4/8/2021 12:30,10420,0,4154,-388.9925926
4/8/2021 12:45,11529,0,4165,-409.5481481
4/8/2021 13:00,11152,0,5080,-431.0518519
4/8/2021 13:15,12053,0,4782,-453.637037
4/8/2021 13:30,9497,0,6234,-477.4444444
4/8/2021 13:45,7928,0,4912,-415.4592593
4/8/2021 14:00,8891,0,5109,-359.1333333
4/8/2021 14:15,8921,0,4758,-308.4740741
4/8/2021 14:30,7693,0,3867,-262.9259259
4/8/2021 14:45,8755,0,4587,-238.2962963
4/8/2021 15:00,10537,0,4587,-214.7555556
4/8/2021 15:15,9495,0,4726,-192.0740741
4/8/2021 15:30,9096,0,7364,-169.962963
4/8/2021 15:45,8645,0,5889,-203.8444444
4/8/2021 16:00,8899,0,6181,-242.1703704
4/8/2021 16:15,7287,0,5917,-287.2074074
4/8/2021 16:30,8146,0,5053,-339.5481481
4/8/2021 16:45,8857,0,4962,-317.1333333
4/8/2021 17:00,7192,0,5021,-295.0592593
4/8/2021 17:15,8480,0,4604,-273.2888889
4/8/2021 17:30,10146,0,4848,-251.8074074
4/8/2021 17:45,9695,0,4604,-212.0444444
4/8/2021 18:00,11564,0,5634,-174.6
4/8/2021 18:15,14947,0,5782,-139.4814815
4/8/2021 18:30,17507,0,5033,-106.5037037
4/8/2021 18:45,15709,0,6168,-96.85925926
4/8/2021 19:00,13102,0,6629,-86.68148148
4/8/2021 19:15,10453,0,4416,-74.96296296
4/8/2021 19:30,9560,0,5070,-57.99259259
4/8/2021 19:45,10735,0,5767,-27.56296296
4/8/2021 20:00,11138,0,6641,0
4/8/2021 20:15,17358,0,6888,0
4/8/2021 20:30,15938,0,5143,0
4/8/2021 20:45,14322,0,4951,0
4/8/2021 21:00,18307,0,6252,0
4/8/2021 21:15,17597,0,12554,0
4/8/2021 21:30,20516,0,10891,0
4/8/2021 21:45,18480,0,9511,0
4/8/2021 22:00,17630,0,7602,0
4/8/2021 22:15,19012,0,6531,0
4/8/2021 22:30,14772,0,7828,0
4/8/2021 22:45,14633,0,5498,0
4/8/2021 23:00,12643,0,4930,0
4/8/2021 23:15,14270,0,6696,0
4/8/2021 23:30,14536,0,7051,0
4/8/2021 23:45,14750,0,4297,0
4/9/2021 0:00,10372,0,4297,0
4/9/2021 0:15,7270,0,3734,0
4/9/2021 0:30,7461,0,3649,0
4/9/2021 0:45,7509,0,3649,0
4/9/2021 1:00,6172,0,3850,0
4/9/2021 1:15,6028,0,3850,0
4/9/2021 1:30,7086,0,3850,0
4/9/2021 1:45,5507,0,3850,0
4/9/2021 2:00,5418,0,3850,0
4/9/2021 2:15,5355,0,3850,0
4/9/2021 2:30,5326,0,3850,0
4/9/2021 2:45,5381,0,3850,0
4/9/2021 3:00,5391,0,3850,0
4/9/2021 3:15,5351,0,3850,0
4/9/2021 3:30,5328,0,3850,0
4/9/2021 3:45,5410,0,3850,0
4/9/2021 4:00,5365,0,3850,0
4/9/2021 4:15,5339,0,3850,0
4/9/2021 4:30,5352,0,3850,0
4/9/2021 4:45,5403,0,3850,0
4/9/2021 5:00,5354,0,3850,0
4/9/2021 5:15,5340,0,3850,0
4/9/2021 5:30,5378,0,3850,0
4/9/2021 5:45,5374,0,3850,0
4/9/2021 6:00,5361,0,3850,0
4/9/2021 6:15,5342,0,3850,0
4/9/2021 6:30,5406,0,3850,0
4/9/2021 6:45,5330,0,3850,0
4/9/2021 7:00,5345,0,3850,-5.437037037
4/9/2021 7:15,5322,0,3850,-22.2
4/9/2021 7:30,5228,0,3850,-53.84444444
4/9/2021 7:45,5042,0,3850,-90.22222222
4/9/2021 8:00,4933,0,3850,-130.8074074
4/9/2021 8:15,4823,0,3850,-173.9777778
4/9/2021 8:30,4779,0,5794,-219.037037
4/9/2021 8:45,4940,0,3850,-270.6
4/9/2021 9:00,5381,0,4335,-323.837037
4/9/2021 9:15,6030,0,8937,-378.3555556
4/9/2021 9:30,7104,0,7310,-433.8
4/9/2021 9:45,9961,0,10412,-476.162963
4/9/2021 10:00,8414,0,18448,-518.7925926
4/9/2021 10:15,7224,0,17131,-561.562963
4/9/2021 10:30,8327,0,16783,-604.3259259
4/9/2021 10:45,7022,0,17909,-572.1111111
4/9/2021 11:00,6706,0,11652,-535.9925926
4/9/2021 11:15,7612,0,8331,-497.8444444
4/9/2021 11:30,7674,0,10559,-459.7925926
4/9/2021 11:45,9483,0,8823,-517.6222222
4/9/2021 12:00,9578,0,9050,-576.4740741
4/9/2021 12:15,10745,0,7478,-635.7185185
4/9/2021 12:30,9892,0,7692,-694.8148148
4/9/2021 12:45,9365,0,6966,-632.1259259
4/9/2021 13:00,7990,0,5488,-569.5777778
4/9/2021 13:15,8594,0,5985,-509.1925926
4/9/2021 13:30,10253,0,5790,-452.4074074
4/9/2021 13:45,11662,0,7459,-363.1259259
4/9/2021 14:00,12045,0,5292,-287.037037
4/9/2021 14:15,8353,0,5115,-222.3703704
4/9/2021 14:30,8140,0,4958,-164.4
4/9/2021 14:45,8544,0,4958,-149.8518519
4/9/2021 15:00,8796,0,6222,-135.3333333
4/9/2021 15:15,8458,0,4346,-120.8592593
4/9/2021 15:30,10219,0,4357,-106.4074074
4/9/2021 15:45,10334,0,4304,-114.9777778
4/9/2021 16:00,10509,0,5635,-123.562963
4/9/2021 16:15,10311,0,5214,-132.1555556
4/9/2021 16:30,8330,0,3423,-140.762963
4/9/2021 16:45,7570,0,4641,-134.1333333
4/9/2021 17:00,7407,0,3886,-127.4962963
4/9/2021 17:15,8351,0,3778,-120.8592593
4/9/2021 17:30,9245,0,3778,-114.2148148
4/9/2021 17:45,9133,0,3709,-98.41481481
4/9/2021 18:00,8472,0,4054,-82.67407407
4/9/2021 18:15,10752,0,3351,-67.01481481
4/9/2021 18:30,12772,0,2958,-51.43703704
4/9/2021 18:45,11316,0,3418,-44.92592593
4/9/2021 19:00,10770,0,2908,-38.42222222
4/9/2021 19:15,11108,0,4143,-31.91851852
4/9/2021 19:30,11345,0,3492,-25.40740741
4/9/2021 19:45,12222,0,4564,-19.46666667
4/9/2021 20:00,14526,0,4252,-13.19259259
4/9/2021 20:15,14107,0,5754,0
4/9/2021 20:30,17630,0,4227,0
4/9/2021 20:45,17284,0,5568,0
4/9/2021 21:00,23233,0,8429,0
4/9/2021 21:15,22366,0,7100,0
4/9/2021 21:30,23317,0,6555,0
4/9/2021 21:45,22613,0,7832,0
4/9/2021 22:00,15771,0,6727,0
4/9/2021 22:15,15272,0,11711,0
4/9/2021 22:30,12959,0,5780,0
4/9/2021 22:45,12623,0,7855,0
4/9/2021 23:00,12474,0,5075,0
4/9/2021 23:15,12210,0,4824,0
4/9/2021 23:30,11777,0,4410,0
4/9/2021 23:45,11377,0,6306,0
4/10/2021 0:00,10768,0,3614,0
4/10/2021 0:15,6701,0,3614,0
4/10/2021 0:30,8195,0,3548,0
4/10/2021 0:45,8006,0,3332,0
4/10/2021 1:00,6168,0,3983,0
4/10/2021 1:15,7178,0,3983,0
4/10/2021 1:30,5508,0,3983,0
4/10/2021 1:45,5335,0,3983,0
4/10/2021 2:00,5358,0,3983,0
4/10/2021 2:15,5426,0,3983,0
4/10/2021 2:30,5327,0,3983,0
4/10/2021 2:45,5347,0,3983,0
4/10/2021 3:00,5374,0,3983,0
4/10/2021 3:15,5395,0,3983,0
4/10/2021 3:30,5334,0,3983,0
4/10/2021 3:45,5361,0,3983,0
4/10/2021 4:00,5381,0,3983,0
4/10/2021 4:15,5356,0,3983,0
4/10/2021 4:30,5372,0,3983,0
4/10/2021 4:45,5349,0,3983,0
4/10/2021 5:00,5376,0,3983,0
4/10/2021 5:15,5352,0,3983,0
4/10/2021 5:30,5389,0,3983,0
4/10/2021 5:45,5348,0,3983,0
4/10/2021 6:00,5354,0,3983,0
4/10/2021 6:15,5384,0,3983,0
4/10/2021 6:30,5365,0,3983,0
4/10/2021 6:45,5379,0,4157,0
4/10/2021 7:00,5530,0,4157,-12.12592593
4/10/2021 7:15,5921,0,4157,-20.62962963
4/10/2021 7:30,6833,0,7426,-28.04444444
4/10/2021 7:45,8392,0,9675,-39.73333333
4/10/2021 8:00,8263,0,9308,-51.45925926
4/10/2021 8:15,7170,0,13232,-63.22222222
4/10/2021 8:30,9023,0,13085,-75.02222222
4/10/2021 8:45,9334,0,14818,-75.05925926
4/10/2021 9:00,9186,0,11397,-75.08888889
4/10/2021 9:15,10536,0,10148,-75.11111111
4/10/2021 9:30,11157,0,5029,-75.12592593
4/10/2021 9:45,9456,0,4979,-90.86666667
4/10/2021 10:00,8639,0,4979,-106.6740741
4/10/2021 10:15,7897,0,4979,-122.5259259
4/10/2021 10:30,5985,0,4979,-138.4296296
4/10/2021 10:45,5736,0,4979,-164.4814815
4/10/2021 11:00,5615,0,3876,-191.2666667
4/10/2021 11:15,5514,0,3876,-219.1259259
4/10/2021 11:30,5762,0,3876,-248.2740741
4/10/2021 11:45,7527,0,3876,-275.5111111
4/10/2021 12:00,7542,0,3876,-303.9851852
4/10/2021 12:15,5369,0,3876,-333.837037
4/10/2021 12:30,5101,0,4249,-365.2148148
4/10/2021 12:45,5081,0,4013,-339.3111111
4/10/2021 13:00,5885,0,3633,-315.6518519
4/10/2021 13:15,7841,0,3633,-293.8592593
4/10/2021 13:30,6760,0,3602,-273.562963
4/10/2021 13:45,7286,0,3535,-252.2074074
4/10/2021 14:00,6945,0,3645,-231.9481481
4/10/2021 14:15,7731,0,3138,-212.5037037
4/10/2021 14:30,7413,0,3305,-193.6074074
4/10/2021 14:45,5884,0,3289,-201.7925926
4/10/2021 15:00,6280,0,3073,-210.2074074
4/10/2021 15:15,6297,0,3009,-219.0074074
4/10/2021 15:30,5718,0,3500,-228.3333333
4/10/2021 15:45,7815,0,2818,-190.1703704
4/10/2021 16:00,9104,0,2818,-153.9555556
4/10/2021 16:15,7509,0,2818,-118.2666667
4/10/2021 16:30,8616,0,4490,-82.83703704
4/10/2021 16:45,8931,0,3875,-66.53333333
4/10/2021 17:00,9926,0,3669,-50.28148148
4/10/2021 17:15,13926,0,3900,-34.0962963
4/10/2021 17:30,13103,0,4065,-17.97777778
4/10/2021 17:45,12240,0,4505,-23.12592593
4/10/2021 18:00,14487,0,4983,-28.27407407
4/10/2021 18:15,14523,0,4138,-33.41481481
4/10/2021 18:30,12681,0,4121,-38.54074074
4/10/2021 18:45,12992,0,3722,-32.07407407
4/10/2021 19:00,11939,0,5604,-25.62222222
4/10/2021 19:15,14292,0,5977,-19.17777778
4/10/2021 19:30,17912,0,5189,-12.76296296
